start_station_name,end_station_name,avg_duration,trip_count
Cesar Chavez/Congress,East 5th/Shady @ Eastside Bus Plaza,38.9,11
Cesar Chavez/Congress,Lakeshore/Pleasant Valley,38.4,186
Cesar Chavez/Congress,28th/Rio,37.9,11
Cesar Chavez/Congress,Lake Austin/Enfield,37.2,50
Cesar Chavez/Congress,East 4th/Chicon,37.1,51
Cesar Chavez/Congress,Barton Springs/Kinney,37.1,126
Cesar Chavez/Congress,Hollow Creek/Barton Hills,36.6,77
Cesar Chavez/Congress,East 2nd/Pedernales,36.6,56
Cesar Chavez/Congress,8th/Congress,36.2,73
Cesar Chavez/Congress,22.5/Rio Grande,35.9,24
Cesar Chavez/Congress,Rainey/Cummings,35.6,724
Cesar Chavez/Congress,South 1st/Riverside @ Long Center,35.2,158
Cesar Chavez/Congress,Riverside/South Lamar,33.6,377
Cesar Chavez/Congress,3rd/West,33.5,150
Cesar Chavez/Congress,Guadalupe/West Mall @ University Co-op,33.3,30
Cesar Chavez/Congress,Rainey/Davis,33.2,59
Cesar Chavez/Congress,South Congress/Barton Springs @ The Austin American-Statesman,33.1,394
Cesar Chavez/Congress,South Congress/Mary,33.0,130
Cesar Chavez/Congress,Dean Keeton/Whitis,32.8,25
Cesar Chavez/Congress,9th/Henderson,32.6,56
Cesar Chavez/Congress,28th/Rio Grande,32.5,63
Cesar Chavez/Congress,6th/Chalmers ,32.1,12
Cesar Chavez/Congress,23rd/San Jacinto @ DKR Stadium,31.7,40
Cesar Chavez/Congress,East 11th/Victory Grill,31.6,11
Cesar Chavez/Congress,East 5th/Broadway @ Capital Metro HQ,31.6,21
Cesar Chavez/Congress,21st/University,31.5,30
Cesar Chavez/Congress,South Congress/Elizabeth,31.4,191
Cesar Chavez/Congress,Rosewood/Angelina,31.0,10
Cesar Chavez/Congress,Electric Drive/Sandra Muraida Way @ Pfluger Ped Bridge,30.9,194
Cesar Chavez/Congress,East 6th/Medina,30.6,86
Cesar Chavez/Congress,21st/Speedway @ PCL,30.2,53
Cesar Chavez/Congress,5th/Campbell,29.8,36
Cesar Chavez/Congress,2nd/Lavaca @ City Hall,29.0,181
Cesar Chavez/Congress,East 6th/Robert T. Martinez,28.9,15
Cesar Chavez/Congress,Rio Grande/12th,27.8,20
Cesar Chavez/Congress,21st/Guadalupe,27.7,58
Cesar Chavez/Congress,South Congress @ Bouldin Creek,27.5,204
Cesar Chavez/Congress,12th/San Jacinto @ State Capitol Visitors Garage,27.4,11
Cesar Chavez/Congress,Lake Austin Blvd/Deep Eddy,27.0,97
Cesar Chavez/Congress,6th/Lavaca,27.0,26
Cesar Chavez/Congress,23rd/Pearl,26.9,19
Cesar Chavez/Congress,South Congress/James,26.2,187
Cesar Chavez/Congress,5th/Bowie,26.2,86
Cesar Chavez/Congress,6th/Congress,25.3,141
Cesar Chavez/Congress,23rd/Rio Grande,24.4,13
Cesar Chavez/Congress,South Congress/Academy,24.3,353
Cesar Chavez/Congress,26th/Nueces,24.1,41
Cesar Chavez/Congress,Plaza Saltillo,23.6,94
Cesar Chavez/Congress,16th/San Antonio,23.2,26
Cesar Chavez/Congress,Barton Springs/Bouldin @ Palmer Auditorium,21.4,248
Cesar Chavez/Congress,6th/Chalmers,20.0,27
Cesar Chavez/Congress,Barton Springs/Riverside,15.2,55
Cesar Chavez/Congress,One Texas Center,12.2,37
City Hall / Lavaca & 2nd,Nash Hernandez @ RBJ South,233.8,13
City Hall / Lavaca & 2nd,Hollow Creek & Barton Hills,129.3,14
City Hall / Lavaca & 2nd,6th & Chalmers ,114.8,14
City Hall / Lavaca & 2nd,Rio Grande & 28th,108.2,22
City Hall / Lavaca & 2nd,Lakeshore @ Austin Hostel,80.2,33
City Hall / Lavaca & 2nd,City Hall / Lavaca & 2nd,70.3,2314
City Hall / Lavaca & 2nd,11th & San Jacinto,65.3,70
City Hall / Lavaca & 2nd,21st & University,53.9,28
City Hall / Lavaca & 2nd,Zilker Park West,52.8,36
City Hall / Lavaca & 2nd,23rd & Rio Grande,50.0,24
City Hall / Lavaca & 2nd,Congress & Cesar Chavez,45.8,90
City Hall / Lavaca & 2nd,Boardwalk West,44.6,118
City Hall / Lavaca & 2nd,Guadalupe & 6th,43.8,22
City Hall / Lavaca & 2nd,2nd & Congress,42.9,457
City Hall / Lavaca & 2nd,State Capitol Visitors Garage @ San Jacinto & 12th,42.0,49
City Hall / Lavaca & 2nd,South Congress & Barton Springs at the Austin American-Statesman,41.3,214
City Hall / Lavaca & 2nd,South Congress & Elizabeth,40.6,330
City Hall / Lavaca & 2nd,Capital Metro HQ - East 5th at Broadway,40.3,75
City Hall / Lavaca & 2nd,Lakeshore & Pleasant Valley,39.9,15
City Hall / Lavaca & 2nd,11th & Salina ,38.9,16
City Hall / Lavaca & 2nd,22nd & Pearl,38.2,30
City Hall / Lavaca & 2nd,State Capitol @ 14th & Colorado,38.1,48
City Hall / Lavaca & 2nd,MoPac Pedestrian Bridge @ Veterans Drive,37.1,385
City Hall / Lavaca & 2nd,UT West Mall @ Guadalupe,35.4,157
City Hall / Lavaca & 2nd,Barton Springs Pool,35.3,266
City Hall / Lavaca & 2nd,Barton Springs @ Kinney Ave,34.5,531
City Hall / Lavaca & 2nd,23rd & San Jacinto @ DKR Stadium,34.1,17
City Hall / Lavaca & 2nd,Republic Square @ Guadalupe & 4th St.,32.3,43
City Hall / Lavaca & 2nd,East 2nd & Pedernales,32.3,95
City Hall / Lavaca & 2nd,Zilker Park,31.6,476
City Hall / Lavaca & 2nd,San Jacinto & 8th Street,30.4,91
City Hall / Lavaca & 2nd,4th & Congress,30.3,205
City Hall / Lavaca & 2nd,Lavaca & 6th,29.9,135
City Hall / Lavaca & 2nd,Sterzing at Barton Springs,29.8,175
City Hall / Lavaca & 2nd,Henderson & 9th,29.5,75
City Hall / Lavaca & 2nd,Guadalupe & 21st,28.9,140
City Hall / Lavaca & 2nd,Nueces & 26th,28.8,13
City Hall / Lavaca & 2nd,Riverside @ S. Lamar,28.8,1027
City Hall / Lavaca & 2nd,East 6th at Robert Martinez,28.8,154
City Hall / Lavaca & 2nd,Pfluger Bridge @ W 2nd Street,28.6,406
City Hall / Lavaca & 2nd,Lake Austin & Enfield,28.5,11
City Hall / Lavaca & 2nd,Republic Square @ 5th & Guadalupe,27.6,72
City Hall / Lavaca & 2nd,17th & Guadalupe,26.9,82
City Hall / Lavaca & 2nd,Trinity & 6th Street,26.1,196
City Hall / Lavaca & 2nd,South Congress & James,25.6,366
City Hall / Lavaca & 2nd,Plaza Saltillo,25.4,246
City Hall / Lavaca & 2nd,6th & Congress,25.4,132
City Hall / Lavaca & 2nd,East 11th St. at Victory Grill,25.3,59
City Hall / Lavaca & 2nd,8th & Congress,25.2,291
City Hall / Lavaca & 2nd,Bullock Museum @ Congress & MLK,24.7,110
City Hall / Lavaca & 2nd,21st & Speedway @PCL,24.7,63
City Hall / Lavaca & 2nd,Nueces & 3rd,24.5,152
City Hall / Lavaca & 2nd,East 4th & Chicon,23.9,140
City Hall / Lavaca & 2nd,South Congress & Academy,23.6,414
City Hall / Lavaca & 2nd,East 6th & Pedernales St.,23.4,109
City Hall / Lavaca & 2nd,Red River/Cesar Chavez @ The Fairmont,23.2,17
City Hall / Lavaca & 2nd,Capitol Station / Congress & 11th,23.2,369
City Hall / Lavaca & 2nd,Dean Keeton & Speedway ,23.1,33
City Hall / Lavaca & 2nd,Brazos & 6th,22.3,392
City Hall / Lavaca & 2nd,West & 6th St.,21.6,268
City Hall / Lavaca & 2nd,Davis at Rainey Street,21.2,823
City Hall / Lavaca & 2nd,Waller & 6th St.,21.0,37
City Hall / Lavaca & 2nd,Rainey St @ Cummings,19.8,928
City Hall / Lavaca & 2nd,East 11th St. & San Marcos,19.6,157
City Hall / Lavaca & 2nd,Republic Square @ Federal Courthouse Plaza,19.5,112
City Hall / Lavaca & 2nd,Red River & 8th Street,18.8,227
City Hall / Lavaca & 2nd,Barton Springs & Riverside,18.6,389
City Hall / Lavaca & 2nd,13th & San Antonio,18.3,60
City Hall / Lavaca & 2nd,Convention Center / 4th St. @ MetroRail,17.0,747
City Hall / Lavaca & 2nd,Medina & East 6th,16.8,128
City Hall / Lavaca & 2nd,Convention Center / 3rd & Trinity,15.4,532
City Hall / Lavaca & 2nd,Palmer Auditorium,15.3,655
City Hall / Lavaca & 2nd,ACC - West & 12th Street,15.2,39
City Hall / Lavaca & 2nd,5th & Bowie,14.9,908
City Hall / Lavaca & 2nd,Rainey @ River St,14.0,17
City Hall / Lavaca & 2nd,Long Center @ South 1st & Riverside,13.6,761
City Hall / Lavaca & 2nd,5th & San Marcos,10.9,199
City Hall / Lavaca & 2nd,3rd & West,8.6,1085
Congress & Cesar Chavez,23rd & Rio Grande,154.2,11
Congress & Cesar Chavez,Plaza Saltillo,143.9,40
Congress & Cesar Chavez,Rio Grande & 28th,119.8,12
Congress & Cesar Chavez,Boardwalk West,103.0,153
Congress & Cesar Chavez,11th & San Jacinto,78.2,12
Congress & Cesar Chavez,East 11th St. at Victory Grill,76.5,11
Congress & Cesar Chavez,Convention Center / 3rd & Trinity,70.2,46
Congress & Cesar Chavez,Congress & Cesar Chavez,69.5,892
Congress & Cesar Chavez,2nd & Congress,62.0,102
Congress & Cesar Chavez,Pfluger Bridge @ W 2nd Street,61.7,117
Congress & Cesar Chavez,West & 6th St.,58.8,37
Congress & Cesar Chavez,Medina & East 6th,58.8,27
Congress & Cesar Chavez,Nueces & 26th,57.6,16
Congress & Cesar Chavez,21st & Speedway @PCL,52.7,31
Congress & Cesar Chavez,State Capitol Visitors Garage @ San Jacinto & 12th,51.7,16
Congress & Cesar Chavez,East 2nd & Pedernales,51.5,31
Congress & Cesar Chavez,Red River/Cesar Chavez @ The Fairmont,49.7,14
Congress & Cesar Chavez,Henderson & 9th,45.5,48
Congress & Cesar Chavez,City Hall / Lavaca & 2nd,44.8,48
Congress & Cesar Chavez,4th & Congress,44.6,43
Congress & Cesar Chavez,UT West Mall @ Guadalupe,42.4,16
Congress & Cesar Chavez,South Congress & Barton Springs at the Austin American-Statesman,42.4,152
Congress & Cesar Chavez,MoPac Pedestrian Bridge @ Veterans Drive,42.0,230
Congress & Cesar Chavez,6th & Congress,41.2,70
Congress & Cesar Chavez,Lakeshore @ Austin Hostel,40.7,31
Congress & Cesar Chavez,Zilker Park,38.4,210
Congress & Cesar Chavez,Convention Center / 4th St. @ MetroRail,38.4,57
Congress & Cesar Chavez,Davis at Rainey Street,37.8,171
Congress & Cesar Chavez,East 6th & Pedernales St.,37.7,18
Congress & Cesar Chavez,Sterzing at Barton Springs,37.6,124
Congress & Cesar Chavez,East 4th & Chicon,37.5,39
Congress & Cesar Chavez,Lakeshore & Pleasant Valley,37.2,23
Congress & Cesar Chavez,Lavaca & 6th,37.1,15
Congress & Cesar Chavez,Barton Springs Pool,36.2,127
Congress & Cesar Chavez,Lake Austin Blvd @ Deep Eddy,35.5,19
Congress & Cesar Chavez,Guadalupe & 21st,34.3,45
Congress & Cesar Chavez,Barton Springs @ Kinney Ave,34.2,105
Congress & Cesar Chavez,Bullock Museum @ Congress & MLK,34.2,21
Congress & Cesar Chavez,Brazos & 6th,34.2,70
Congress & Cesar Chavez,Republic Square @ 5th & Guadalupe,33.7,21
Congress & Cesar Chavez,Capital Metro HQ - East 5th at Broadway,31.9,14
Congress & Cesar Chavez,Rainey St @ Cummings,30.3,291
Congress & Cesar Chavez,East 6th at Robert Martinez,29.8,16
Congress & Cesar Chavez,5th & Bowie,29.2,69
Congress & Cesar Chavez,Nueces & 3rd,29.1,34
Congress & Cesar Chavez,Nash Hernandez @ RBJ South,29.0,15
Congress & Cesar Chavez,Riverside @ S. Lamar,28.9,262
Congress & Cesar Chavez,South Congress & Elizabeth,28.8,142
Congress & Cesar Chavez,Red River & 8th Street,28.3,21
Congress & Cesar Chavez,South Congress & James,28.1,242
Congress & Cesar Chavez,Trinity & 6th Street,26.4,29
Congress & Cesar Chavez,21st & University,25.0,11
Congress & Cesar Chavez,Long Center @ South 1st & Riverside,24.8,135
Congress & Cesar Chavez,Barton Springs & Riverside,24.8,64
Congress & Cesar Chavez,East 11th St. & San Marcos,23.3,23
Congress & Cesar Chavez,Capitol Station / Congress & 11th,21.5,74
Congress & Cesar Chavez,8th & Congress,20.3,22
Congress & Cesar Chavez,South Congress & Academy,19.7,316
Congress & Cesar Chavez,San Jacinto & 8th Street,18.1,11
Congress & Cesar Chavez,3rd & West,14.1,189
Congress & Cesar Chavez,Palmer Auditorium,10.9,223
Convention Center / 3rd & Trinity,Hollow Creek & Barton Hills,189.5,11
Convention Center / 3rd & Trinity,13th & San Antonio,83.1,31
Convention Center / 3rd & Trinity,Convention Center / 4th St. @ MetroRail,72.1,306
Convention Center / 3rd & Trinity,Convention Center / 3rd & Trinity,71.9,1654
Convention Center / 3rd & Trinity,West & 6th St.,60.8,172
Convention Center / 3rd & Trinity,Boardwalk West,51.0,52
Convention Center / 3rd & Trinity,Brazos & 6th,50.4,236
Convention Center / 3rd & Trinity,UT West Mall @ Guadalupe,49.4,89
Convention Center / 3rd & Trinity,Congress & Cesar Chavez,48.7,70
Convention Center / 3rd & Trinity,Barton Springs Pool,46.9,186
Convention Center / 3rd & Trinity,2nd & Congress,46.4,359
Convention Center / 3rd & Trinity,MoPac Pedestrian Bridge @ Veterans Drive,45.9,195
Convention Center / 3rd & Trinity,State Capitol Visitors Garage @ San Jacinto & 12th,41.9,58
Convention Center / 3rd & Trinity,Waller & 6th St.,41.6,37
Convention Center / 3rd & Trinity,Dean Keeton & Speedway ,41.5,11
Convention Center / 3rd & Trinity,Zilker Park,40.3,302
Convention Center / 3rd & Trinity,Barton Springs @ Kinney Ave,39.5,241
Convention Center / 3rd & Trinity,East 11th St. & San Marcos,39.1,189
Convention Center / 3rd & Trinity,Henderson & 9th,38.9,54
Convention Center / 3rd & Trinity,Riverside @ S. Lamar,38.7,359
Convention Center / 3rd & Trinity,South Congress & Elizabeth,38.2,190
Convention Center / 3rd & Trinity,Trinity & 6th Street,37.9,238
Convention Center / 3rd & Trinity,8th & Congress,36.8,128
Convention Center / 3rd & Trinity,South Congress & Barton Springs at the Austin American-Statesman,36.6,222
Convention Center / 3rd & Trinity,Sterzing at Barton Springs,36.1,87
Convention Center / 3rd & Trinity,11th & San Jacinto,35.1,112
Convention Center / 3rd & Trinity,17th & Guadalupe,34.3,69
Convention Center / 3rd & Trinity,Bullock Museum @ Congress & MLK,32.8,171
Convention Center / 3rd & Trinity,Capitol Station / Congress & 11th,32.1,311
Convention Center / 3rd & Trinity,South Congress & James,31.6,274
Convention Center / 3rd & Trinity,East 11th St. at Victory Grill,31.2,81
Convention Center / 3rd & Trinity,South Congress & Academy,30.2,283
Convention Center / 3rd & Trinity,Zilker Park West,29.9,20
Convention Center / 3rd & Trinity,Rio Grande & 28th,28.8,16
Convention Center / 3rd & Trinity,ACC - West & 12th Street,28.4,23
Convention Center / 3rd & Trinity,Red River & 8th Street,28.4,203
Convention Center / 3rd & Trinity,East 4th & Chicon,28.2,196
Convention Center / 3rd & Trinity,State Capitol @ 14th & Colorado,27.9,29
Convention Center / 3rd & Trinity,22nd & Pearl,27.5,24
Convention Center / 3rd & Trinity,East 2nd & Pedernales,26.9,109
Convention Center / 3rd & Trinity,21st & University,26.9,21
Convention Center / 3rd & Trinity,East 6th & Pedernales St.,26.3,97
Convention Center / 3rd & Trinity,Rainey St @ Cummings,26.2,824
Convention Center / 3rd & Trinity,Capital Metro HQ - East 5th at Broadway,25.6,27
Convention Center / 3rd & Trinity,Guadalupe & 21st,25.5,116
Convention Center / 3rd & Trinity,Lakeshore @ Austin Hostel,24.7,12
Convention Center / 3rd & Trinity,21st & Speedway @PCL,24.6,55
Convention Center / 3rd & Trinity,4th & Congress,24.3,221
Convention Center / 3rd & Trinity,Long Center @ South 1st & Riverside,24.1,249
Convention Center / 3rd & Trinity,Barton Springs & Riverside,23.6,327
Convention Center / 3rd & Trinity,Pfluger Bridge @ W 2nd Street,23.4,245
Convention Center / 3rd & Trinity,San Jacinto & 8th Street,22.0,126
Convention Center / 3rd & Trinity,Plaza Saltillo,21.7,413
Convention Center / 3rd & Trinity,Lavaca & 6th,21.7,124
Convention Center / 3rd & Trinity,Davis at Rainey Street,21.6,696
Convention Center / 3rd & Trinity,East 7th & Pleasant Valley,20.8,12
Convention Center / 3rd & Trinity,Medina & East 6th,20.0,140
Convention Center / 3rd & Trinity,City Hall / Lavaca & 2nd,19.9,373
Convention Center / 3rd & Trinity,23rd & San Jacinto @ DKR Stadium,19.9,35
Convention Center / 3rd & Trinity,5th & Bowie,19.4,375
Convention Center / 3rd & Trinity,Palmer Auditorium,19.4,245
Convention Center / 3rd & Trinity,Guadalupe & 6th,19.2,26
Convention Center / 3rd & Trinity,6th & Chalmers ,19.2,11
Convention Center / 3rd & Trinity,Republic Square @ Guadalupe & 4th St.,18.4,51
Convention Center / 3rd & Trinity,6th & Congress,18.4,103
Convention Center / 3rd & Trinity,5th & San Marcos,16.9,189
Convention Center / 3rd & Trinity,East 6th at Robert Martinez,15.5,227
Convention Center / 3rd & Trinity,Republic Square @ 5th & Guadalupe,15.3,46
Convention Center / 3rd & Trinity,Republic Square @ Federal Courthouse Plaza,14.2,114
Convention Center / 3rd & Trinity,3rd & West,13.7,461
Convention Center / 3rd & Trinity,Nueces & 3rd,11.9,279
Convention Center / 3rd & Trinity,Rainey @ River St,8.1,39
Convention Center / 4th St. @ MetroRail,21st & University,383.2,18
Convention Center / 4th St. @ MetroRail,23rd & San Jacinto @ DKR Stadium,141.9,14
Convention Center / 4th St. @ MetroRail,23rd & Rio Grande,116.4,15
Convention Center / 4th St. @ MetroRail,Trinity & 6th Street,109.3,139
Convention Center / 4th St. @ MetroRail,Boardwalk West,103.1,48
Convention Center / 4th St. @ MetroRail,Convention Center / 4th St. @ MetroRail,70.7,1212
Convention Center / 4th St. @ MetroRail,MoPac Pedestrian Bridge @ Veterans Drive,69.5,126
Convention Center / 4th St. @ MetroRail,Convention Center / 3rd & Trinity,54.1,244
Convention Center / 4th St. @ MetroRail,Lakeshore @ Austin Hostel,43.8,13
Convention Center / 4th St. @ MetroRail,Zilker Park,43.0,280
Convention Center / 4th St. @ MetroRail,Henderson & 9th,42.2,97
Convention Center / 4th St. @ MetroRail,Barton Springs Pool,40.2,163
Convention Center / 4th St. @ MetroRail,UT West Mall @ Guadalupe,39.1,102
Convention Center / 4th St. @ MetroRail,South Congress & Elizabeth,39.0,234
Convention Center / 4th St. @ MetroRail,Barton Springs @ Kinney Ave,38.7,267
Convention Center / 4th St. @ MetroRail,East 11th St. & San Marcos,38.4,165
Convention Center / 4th St. @ MetroRail,Sterzing at Barton Springs,37.9,120
Convention Center / 4th St. @ MetroRail,Rio Grande & 28th,37.1,24
Convention Center / 4th St. @ MetroRail,South Congress & James,36.6,337
Convention Center / 4th St. @ MetroRail,Brazos & 6th,33.4,273
Convention Center / 4th St. @ MetroRail,Guadalupe & 21st,32.4,82
Convention Center / 4th St. @ MetroRail,East 11th St. at Victory Grill,32.3,111
Convention Center / 4th St. @ MetroRail,Dean Keeton & Speedway ,30.9,21
Convention Center / 4th St. @ MetroRail,Riverside @ S. Lamar,30.8,314
Convention Center / 4th St. @ MetroRail,Pfluger Bridge @ W 2nd Street,30.7,181
Convention Center / 4th St. @ MetroRail,22nd & Pearl,29.9,15
Convention Center / 4th St. @ MetroRail,11th & San Jacinto,29.3,81
Convention Center / 4th St. @ MetroRail,13th & San Antonio,29.0,17
Convention Center / 4th St. @ MetroRail,Zilker Park West,28.0,21
Convention Center / 4th St. @ MetroRail,Medina & East 6th,27.7,145
Convention Center / 4th St. @ MetroRail,Republic Square @ Guadalupe & 4th St.,26.5,109
Convention Center / 4th St. @ MetroRail,South Congress & Academy,26.3,301
Convention Center / 4th St. @ MetroRail,South Congress & Barton Springs at the Austin American-Statesman,25.7,258
Convention Center / 4th St. @ MetroRail,Nueces & 3rd,25.0,289
Convention Center / 4th St. @ MetroRail,21st & Speedway @PCL,24.8,40
Convention Center / 4th St. @ MetroRail,Rainey St @ Cummings,24.6,500
Convention Center / 4th St. @ MetroRail,State Capitol @ 14th & Colorado,23.8,21
Convention Center / 4th St. @ MetroRail,East 6th & Pedernales St.,23.7,192
Convention Center / 4th St. @ MetroRail,6th & Chalmers ,23.4,21
Convention Center / 4th St. @ MetroRail,Bullock Museum @ Congress & MLK,22.9,106
Convention Center / 4th St. @ MetroRail,East 4th & Chicon,22.6,320
Convention Center / 4th St. @ MetroRail,State Capitol Visitors Garage @ San Jacinto & 12th,22.5,42
Convention Center / 4th St. @ MetroRail,ACC - West & 12th Street,22.2,31
Convention Center / 4th St. @ MetroRail,Congress & Cesar Chavez,22.0,70
Convention Center / 4th St. @ MetroRail,West & 6th St.,21.1,277
Convention Center / 4th St. @ MetroRail,4th & Congress,21.1,375
Convention Center / 4th St. @ MetroRail,East 2nd & Pedernales,21.1,223
Convention Center / 4th St. @ MetroRail,Capitol Station / Congress & 11th,21.0,303
Convention Center / 4th St. @ MetroRail,Republic Square @ 5th & Guadalupe,20.3,63
Convention Center / 4th St. @ MetroRail,Capital Metro HQ - East 5th at Broadway,19.1,60
Convention Center / 4th St. @ MetroRail,East 7th & Pleasant Valley,18.9,38
Convention Center / 4th St. @ MetroRail,5th & Bowie,18.9,515
Convention Center / 4th St. @ MetroRail,17th & Guadalupe,18.9,145
Convention Center / 4th St. @ MetroRail,Plaza Saltillo,18.5,703
Convention Center / 4th St. @ MetroRail,Guadalupe & 6th,18.5,26
Convention Center / 4th St. @ MetroRail,San Jacinto & 8th Street,17.7,127
Convention Center / 4th St. @ MetroRail,Long Center @ South 1st & Riverside,17.2,381
Convention Center / 4th St. @ MetroRail,Red River & 8th Street,17.0,382
Convention Center / 4th St. @ MetroRail,East 6th at Robert Martinez,17.0,323
Convention Center / 4th St. @ MetroRail,Davis at Rainey Street,16.6,808
